id,user_id,amount,transaction_date
57534,9251,132.86,19/07/2024
57535,6273,90.16,24/04/2024
57536,3092,329.55,04/08/2024
57537,2129,158.26,11/06/2024
57538,8530,104.78,29/05/2024
57539,3153,335.5,03/03/2024
57540,1990,483.64,30/08/2024
57541,8857,28.35,09/07/2024
57542,5601,311.98,15/03/2024
57543,6913,494.98,18/01/2024
57544,2126,135.22,20/06/2024
57545,6643,368.4,30/08/2024
57546,9568,346.53,20/06/2024
57547,326,202.4,30/06/2024
57548,4240,130.2,03/04/2024
57549,248,63.56,10/03/2024
57550,1334,340.72,11/06/2024
57551,2414,249.16,22/06/2024
57552,3658,125.82,07/06/2024
57553,9039,26.68,11/07/2024
57554,1401,55.29,02/01/2024
57555,4947,416.98,06/05/2024
57556,2475,222,06/03/2024
57557,7217,286.26,15/07/2024
57558,4135,375.27,26/01/2024
57559,5057,248.11,28/07/2024
57560,6157,490.04,15/07/2024
57561,4493,218.45,09/09/2024
57562,7981,24.25,10/04/2024
57563,7480,104.02,18/07/2024
57564,6969,454.13,14/05/2024
57565,8582,212.16,26/03/2024
57566,7700,371.78,03/02/2024
57567,1227,393.23,01/01/2024
57568,4537,120.9,07/03/2024
57569,1005,329.28,14/04/2024
57570,2994,59.65,09/05/2024
57571,6011,184.9,06/05/2024
57572,9218,215.72,19/04/2024
57573,8918,365.4,10/02/2024
57574,7154,281.91,28/02/2024
57575,4840,103.94,21/04/2024
57576,1532,164.07,15/06/2024
57577,6878,109.17,02/01/2024
57578,3518,98.07,10/04/2024
57579,352,383.57,16/04/2024
57580,5321,91.41,18/09/2024
57581,1193,48.45,17/07/2024
57582,6033,472.98,19/03/2024
57583,4662,40.48,28/05/2024
57584,1851,232.46,01/04/2024
57585,4657,269.81,31/05/2024
57586,8445,457.32,10/03/2024
57587,3268,429.22,01/04/2024
57588,9013,454.3,05/05/2024
57589,121,449.8,18/01/2024
57590,3631,185.43,18/07/2024
57591,243,146.67,18/02/2024
57592,6610,155.81,10/02/2024
57593,574,129.62,17/07/2024
57594,9652,144.83,15/09/2024
57595,6763,455.27,08/09/2024
57596,9475,288.51,04/09/2024
57597,4394,17.04,14/05/2024
57598,2038,143.12,10/01/2024
57599,9322,38.76,07/08/2024
57600,4641,448.58,27/06/2024
57601,2185,326.64,03/01/2024
57602,9116,43.83,10/04/2024
57603,7778,151.87,01/08/2024
57604,1003,130.45,02/06/2024
57605,5534,57.88,14/02/2024
57606,4686,296.51,04/01/2024
57607,6945,451,17/06/2024
57608,5897,183.08,25/08/2024
57609,8188,310.05,15/03/2024
57610,1772,118.75,31/08/2024
57611,4305,378.76,07/07/2024
57612,8626,213.51,22/05/2024
57613,9849,361.17,29/02/2024
57614,9995,473.63,09/01/2024
57615,3219,383.06,24/08/2024
57616,6299,70.93,14/09/2024
57617,6881,448.26,29/01/2024
57618,8755,173.69,10/03/2024
57619,7374,70.02,09/02/2024
57620,1010,192.03,20/07/2024
57621,4084,107.55,17/01/2024
57622,5390,270.16,28/04/2024
57623,2125,81.76,19/03/2024
57624,7942,379.53,17/08/2024
57625,1027,286.31,09/04/2024
57626,8496,343.07,11/06/2024
57627,635,115.21,28/02/2024
57628,4124,333.6,09/06/2024
57629,4218,160.96,03/03/2024
57630,1178,57.45,31/08/2024
57631,2022,116.64,10/03/2024
57632,6750,177.75,30/04/2024
57633,9560,271.29,21/07/2024
57634,5804,480.47,16/04/2024
57635,6742,490.82,19/01/2024
57636,3942,413.59,11/08/2024
57637,1690,91.07,21/01/2024
57638,707,194.8,05/09/2024
57639,721,417.18,16/09/2024
57640,3929,277.88,20/08/2024
57641,4195,497.93,03/04/2024
57642,8066,132.68,20/05/2024
57643,6523,483.67,14/04/2024
57644,1218,265.31,06/04/2024
57645,2547,350.95,17/07/2024
57646,9181,304.12,26/07/2024
57647,1127,372.11,28/02/2024
57648,7501,128.25,13/09/2024
57649,620,308.64,25/02/2024
57650,994,48.06,18/04/2024
57651,8191,167.13,08/09/2024
57652,6999,296.7,16/04/2024
57653,9453,211.72,27/01/2024
57654,2078,337.36,20/05/2024
57655,1693,152.4,27/02/2024
57656,4697,488.5,20/04/2024
57657,1658,417.81,14/01/2024
57658,7742,461.97,06/04/2024
57659,3607,376.77,18/01/2024
57660,8843,332.2,24/01/2024
57661,1518,68.33,07/01/2024
57662,6345,297.9,06/08/2024
57663,5771,360.76,29/03/2024
57664,2487,138.71,15/07/2024
57665,9180,74.18,25/08/2024
57666,6961,454.9,19/06/2024
57667,6529,172.03,29/06/2024
57668,2224,178.69,13/03/2024
57669,6153,93.16,30/03/2024
57670,6653,25.14,25/03/2024
57671,7335,356.1,22/05/2024
57672,7005,249.6,15/05/2024
57673,8352,401.31,06/02/2024
57674,2851,459.37,18/02/2024
57675,2695,478.02,05/03/2024
57676,9697,360.18,19/04/2024
57677,7044,259.96,28/03/2024
57678,3134,478.91,09/04/2024
57679,1255,445.75,21/04/2024
57680,241,309.92,11/08/2024
57681,3695,497.39,01/04/2024
57682,1083,226.37,15/04/2024
57683,7895,245.1,15/08/2024
57684,2123,478.56,07/09/2024
57685,411,406.4,25/01/2024
57686,9770,174.11,31/08/2024
57687,3813,10.41,08/06/2024
57688,3985,422.49,21/04/2024
57689,9955,437.24,11/09/2024
57690,9577,416.41,05/01/2024
57691,8270,243.34,16/02/2024
57692,9929,329.64,14/04/2024
57693,3599,239.59,01/02/2024
57694,7578,458.58,22/06/2024
57695,3673,489.24,09/03/2024
57696,9828,482.22,07/09/2024
57697,5536,75.94,17/05/2024
57698,1988,250.71,08/04/2024
57699,4997,460.2,16/05/2024
57700,7123,324.64,30/06/2024
57701,8980,260.69,16/02/2024
57702,1036,307.58,26/02/2024
57703,2160,386.03,29/08/2024
57704,7601,479.47,19/05/2024
57705,4086,460.88,20/09/2024
57706,8468,155.62,06/01/2024
57707,6283,127.66,04/06/2024
57708,2189,76.93,19/07/2024
57709,3193,494.76,15/01/2024
57710,1061,241.09,06/01/2024
57711,7715,69.43,08/07/2024
57712,9272,437.48,21/02/2024
57713,6404,137.85,14/05/2024
57714,1641,461.1,10/04/2024
57715,9085,390.03,04/09/2024
57716,3822,289.63,14/05/2024
57717,3212,236.72,22/03/2024
57718,6097,377.82,09/02/2024
57719,2253,250.75,20/05/2024
57720,8870,385.37,03/04/2024
57721,3891,24.53,05/08/2024
57722,3014,232.62,28/03/2024
57723,2972,442.02,01/08/2024
57724,9356,342.35,22/04/2024
57725,8408,117.75,09/09/2024
57726,2109,421.65,17/04/2024
57727,9307,114.43,10/01/2024
57728,4216,75.13,03/02/2024
57729,5440,39.98,28/07/2024
57730,5078,436.45,11/05/2024
57731,7706,480.24,27/07/2024
57732,5448,262.66,03/04/2024
57733,1033,28.49,28/08/2024
57734,6518,345.49,30/01/2024
57735,9050,401.38,18/08/2024
57736,9184,285.76,19/06/2024
57737,3529,350.66,12/07/2024
57738,9910,49.49,01/04/2024
57739,8032,318.31,28/04/2024
57740,6665,41.55,02/03/2024
57741,8131,12.37,03/05/2024
57742,2609,132.6,19/08/2024
57743,8578,100.75,17/01/2024
57744,6772,272.32,29/07/2024
57745,8561,69.86,19/03/2024
57746,2442,221.45,14/04/2024
57747,4599,390.95,15/02/2024
57748,8526,252.25,16/02/2024
57749,6595,253.46,15/07/2024
57750,4250,438.8,29/04/2024
57751,7906,491.11,01/06/2024
57752,3172,252.22,26/07/2024
57753,9169,374.79,09/03/2024
57754,5653,219.74,23/06/2024
57755,4589,404.25,05/07/2024
57756,1723,439.55,09/01/2024
57757,7153,195.05,02/07/2024
57758,4248,315.52,11/04/2024
57759,9541,147.9,11/09/2024
57760,4882,486.79,25/08/2024
57761,3248,139.35,04/03/2024
57762,7918,385.88,11/07/2024
57763,1437,128.12,23/02/2024
57764,8910,416.21,30/06/2024
57765,7440,123.82,11/05/2024
57766,7408,496.76,10/09/2024
57767,3121,340.9,15/09/2024
57768,2519,456.6,26/04/2024
57769,8519,279.09,10/01/2024
57770,3013,136.08,15/01/2024
57771,2887,157.78,17/08/2024
57772,293,243.2,08/02/2024
57773,9744,287.83,30/01/2024
57774,2650,445.33,24/04/2024
57775,2582,345.93,15/07/2024
57776,1938,289.24,16/07/2024
57777,4970,203.02,20/04/2024
57778,7114,57.51,17/02/2024
57779,173,231.32,04/06/2024
57780,785,56.31,11/02/2024
57781,1669,380.83,02/06/2024
57782,2503,348.52,08/05/2024
57783,5750,179.78,12/02/2024
57784,3968,182.61,28/03/2024
57785,5618,75.51,04/03/2024
57786,7637,45.19,03/07/2024
57787,3101,397.72,16/01/2024
57788,3783,454.55,03/08/2024
57789,7758,33.59,12/02/2024
57790,2255,17.06,14/06/2024
57791,8690,84.13,27/01/2024
57792,6841,84.63,29/08/2024
57793,4507,331.44,16/08/2024
57794,223,433.94,05/03/2024
57795,9433,417.88,02/09/2024
57796,707,266.43,03/07/2024
57797,4579,133.26,09/07/2024
57798,3566,165.4,10/04/2024
57799,6040,278.04,01/06/2024
57800,9173,479.13,15/08/2024
57801,5637,447.54,21/02/2024
57802,9014,122.72,25/03/2024
57803,2911,489.46,26/06/2024
57804,984,156.43,09/02/2024
57805,4226,127.82,07/01/2024
57806,9420,291.68,20/07/2024
57807,8097,411.67,05/09/2024
57808,9814,408.74,19/09/2024
57809,2980,205.64,11/02/2024
57810,1609,12.02,02/08/2024
57811,550,456.77,04/04/2024
57812,4637,335,10/01/2024
57813,3270,228.99,16/08/2024
57814,9264,296.21,11/05/2024
57815,6350,243.05,11/01/2024
57816,6017,422.79,27/08/2024
57817,9312,173.32,12/09/2024
57818,4453,103.9,28/02/2024
57819,305,133.8,10/07/2024
57820,2962,123.08,02/01/2024
57821,3977,374.53,08/04/2024
57822,1010,461.94,14/08/2024
57823,1629,185.5,31/05/2024
57824,2165,311.44,25/02/2024
57825,5882,417.98,27/02/2024
57826,1236,72.76,05/04/2024
57827,3232,173.12,16/06/2024
57828,593,265.2,19/01/2024
57829,3821,455.67,13/08/2024
57830,4599,214.7,24/06/2024
57831,4134,94.52,03/07/2024
57832,5812,231.15,31/07/2024
57833,1579,288.33,26/06/2024
57834,7639,185.76,29/07/2024
57835,2358,266.16,05/08/2024
57836,264,390.9,13/04/2024
57837,8514,393.82,17/01/2024
57838,3886,116.49,03/08/2024
57839,3742,237.55,12/07/2024
57840,7413,408.63,04/01/2024
57841,6489,38.08,02/05/2024
57842,3446,111.87,30/08/2024
57843,5464,446.86,02/05/2024
57844,5915,229.99,06/06/2024
57845,8400,446.67,26/05/2024
57846,7597,330.11,18/08/2024
57847,6769,445.82,27/02/2024
57848,3242,425.71,07/03/2024
57849,8865,378.66,05/06/2024
57850,3799,241.85,08/04/2024
57851,3327,28.06,20/06/2024
57852,8488,170.05,05/05/2024
57853,6492,91.56,31/01/2024
57854,1436,236.74,24/07/2024
57855,7726,22.14,23/07/2024
57856,4310,466.82,26/02/2024
57857,2346,369.72,15/03/2024
57858,1286,134.16,09/07/2024
57859,4173,368.44,17/01/2024
57860,2205,161.49,18/06/2024
57861,4419,454.58,24/01/2024
57862,7198,224.51,13/02/2024
57863,2038,192.21,18/02/2024
57864,2648,327.94,19/09/2024
57865,1093,365.75,21/03/2024
57866,3700,371.84,05/06/2024
57867,3081,246.18,03/07/2024
57868,3070,73.35,23/05/2024
57869,444,354.27,06/09/2024
57870,8067,50.16,23/03/2024
57871,4666,274.24,29/05/2024
57872,6096,209.3,19/05/2024
57873,9694,363.49,30/01/2024
57874,4224,96.39,23/06/2024
57875,4884,199.3,25/01/2024
57876,4090,22.57,23/02/2024
57877,5072,146.09,04/05/2024
57878,4715,466.99,19/02/2024
57879,7696,458.99,07/01/2024
57880,9503,265.14,20/01/2024
57881,1385,193.65,01/09/2024
57882,5087,248.99,07/03/2024
57883,6720,306.49,06/03/2024
57884,130,59.66,20/07/2024
57885,5411,119.8,28/02/2024
57886,9202,264.85,14/08/2024
57887,982,300.45,08/08/2024
57888,1106,426.88,31/03/2024
57889,7424,165.46,08/07/2024
57890,5506,274.44,09/05/2024
57891,265,370.79,13/03/2024
57892,9762,225.91,17/02/2024
57893,2490,152.35,07/06/2024
57894,3552,48.59,27/03/2024
57895,1795,69.27,08/01/2024
57896,9662,338.61,29/07/2024
57897,4370,133.28,19/07/2024
57898,9945,378.58,08/07/2024
57899,9132,180.62,04/07/2024
57900,9496,187.1,08/02/2024
57901,9625,416.31,26/06/2024
57902,6764,335.33,02/02/2024
57903,8665,433.64,05/09/2024
57904,7018,134.25,12/05/2024
57905,1844,212.51,02/02/2024
57906,7456,264.52,16/05/2024
57907,5414,329.71,21/08/2024
57908,5020,446.36,17/01/2024
57909,9263,122.63,09/03/2024
57910,7188,63.14,30/01/2024
57911,2433,88.42,01/08/2024
57912,3153,495.8,28/01/2024
57913,5274,341.05,15/02/2024
57914,4961,283.53,19/08/2024
57915,1533,273.1,13/01/2024
57916,1237,100.52,06/03/2024
57917,5936,6.1,21/08/2024
57918,4926,150.18,22/07/2024
57919,2031,251.02,29/06/2024
57920,1345,375.73,31/01/2024
57921,5263,322.96,01/04/2024
57922,4157,216.46,13/07/2024
57923,2768,402.8,06/02/2024
57924,5815,205.63,08/09/2024
57925,2482,429.59,16/02/2024
57926,8740,340.17,15/05/2024
57927,4553,485.64,02/05/2024
57928,2413,337.37,18/09/2024
57929,2666,126.52,08/01/2024
57930,3218,385.07,14/02/2024
57931,4318,372.27,31/08/2024
57932,522,492.66,29/08/2024
57933,8834,35.84,13/05/2024
57934,3835,272.62,28/04/2024
57935,8832,94.8,09/09/2024
57936,8706,365.2,16/08/2024
57937,2493,191.69,21/05/2024
57938,767,336.5,20/09/2024
57939,9915,229.1,23/02/2024
57940,6128,432.45,19/03/2024
57941,5946,312.44,03/09/2024
57942,2076,254.31,02/02/2024
57943,740,285.35,20/04/2024
57944,7413,44.66,16/03/2024
57945,2121,259.86,04/08/2024
57946,9123,258.06,20/04/2024
57947,1298,208.54,07/01/2024
57948,8994,258.74,11/08/2024
57949,4089,41.31,09/07/2024
57950,6889,25.18,13/07/2024
57951,953,66.61,28/03/2024
57952,7538,39.01,19/06/2024
57953,6447,318.61,14/03/2024
57954,8776,183.84,06/04/2024
57955,770,355.71,28/02/2024
57956,3786,194.32,28/08/2024
57957,9101,319.28,13/01/2024
57958,8438,370.92,10/05/2024
57959,7035,431.72,22/03/2024
57960,7250,458.06,12/06/2024
57961,344,214.22,14/05/2024
57962,1373,136.51,13/02/2024
57963,1444,66.48,27/03/2024
57964,8264,222.1,05/03/2024
57965,9624,457.83,03/01/2024
57966,8758,94.38,18/03/2024
57967,7542,230.35,15/05/2024
57968,5875,116.59,29/04/2024
57969,3920,315.75,01/02/2024
57970,1970,169.85,24/01/2024
57971,2651,170.85,06/05/2024
57972,8721,425.07,02/06/2024
57973,3835,301.17,05/07/2024
57974,6057,305.18,20/01/2024
57975,4840,473.52,24/01/2024
57976,5333,178.32,03/08/2024
57977,3734,247.11,09/03/2024
57978,1749,48.8,28/03/2024
57979,4789,98.97,02/05/2024
57980,7334,443.53,12/06/2024
57981,4613,339.51,26/03/2024
57982,5044,226.66,07/01/2024
57983,1196,41.02,29/07/2024
57984,2749,207.4,27/08/2024
57985,5306,374.89,15/06/2024
57986,9769,484.49,01/02/2024
57987,1229,219.16,14/02/2024
57988,6219,190.88,20/09/2024
57989,9271,282.43,07/07/2024
57990,4439,369.06,28/03/2024
57991,5400,163.76,21/06/2024
57992,932,359.87,01/01/2024
57993,192,224.51,08/06/2024
57994,1673,35.75,28/01/2024
57995,9693,394.64,23/07/2024
57996,2519,12.08,11/07/2024
57997,2706,337.17,21/02/2024
57998,1850,110.4,11/03/2024
57999,2883,438.23,05/02/2024
58000,7040,268.06,16/03/2024
58001,8657,399.53,24/06/2024
58002,8336,359.9,09/03/2024
58003,9263,328.13,11/08/2024
58004,4350,207.11,23/06/2024
58005,5452,409.87,05/07/2024
58006,4416,425.5,09/06/2024
58007,2671,215.47,01/07/2024
58008,1803,250.42,03/07/2024
58009,9469,151.28,08/04/2024
58010,7911,53.12,19/06/2024
58011,5403,210.89,27/03/2024
58012,269,468.4,02/05/2024
58013,4957,75.72,12/09/2024
58014,853,272.3,02/06/2024
58015,5108,239.33,17/09/2024
58016,3875,47.67,01/08/2024
58017,7865,373.1,23/08/2024
58018,6843,414.5,05/03/2024
58019,6679,466.8,16/07/2024
58020,980,363.38,18/02/2024
58021,4006,127.18,05/05/2024
58022,6755,287.5,08/07/2024
58023,2065,36.99,03/02/2024
58024,3913,434.11,20/08/2024
58025,3630,473.78,16/01/2024
58026,3643,59.55,11/06/2024
58027,6571,314.3,23/06/2024
58028,3781,250.49,13/05/2024
58029,7495,483.22,25/07/2024
58030,545,198.08,10/07/2024
58031,104,256.57,14/04/2024
58032,9429,259.09,26/02/2024
58033,6731,372.54,19/08/2024
58034,8387,393.78,10/08/2024
58035,1227,302.53,30/07/2024
58036,133,23.25,22/09/2024
58037,8615,93.07,23/04/2024
58038,193,60.22,30/04/2024
58039,7838,319.94,13/07/2024
58040,3434,219.57,09/06/2024
58041,2376,87.56,08/05/2024
58042,8411,250.09,22/02/2024
58043,1298,394.98,04/04/2024
58044,1544,181.79,15/05/2024
58045,7067,97.45,18/03/2024
58046,7999,382.76,03/04/2024
58047,823,275.6,17/08/2024
58048,5789,46.57,11/06/2024
58049,5281,275.92,10/03/2024
58050,1345,395.66,06/06/2024
58051,1706,398.87,07/09/2024
58052,4654,145.72,28/08/2024
58053,410,389.21,23/05/2024
58054,1735,485.61,27/07/2024
58055,2840,289.64,17/02/2024
58056,9604,209.16,21/01/2024
58057,6779,143.9,04/07/2024
58058,6168,485.48,23/04/2024
58059,8590,329.71,19/06/2024
58060,3433,480.09,03/04/2024
58061,352,176.98,14/05/2024
58062,640,287.82,28/07/2024
58063,3898,197.42,30/07/2024
58064,1936,28.48,13/08/2024
58065,8553,250.9,04/01/2024
58066,8513,237.27,04/04/2024
58067,7217,234.43,22/08/2024
58068,1869,221.42,27/03/2024
58069,5341,463.96,24/07/2024
58070,9081,452.54,01/09/2024
58071,8967,382.46,02/06/2024
58072,1723,43.91,04/08/2024
58073,4345,305.46,24/06/2024
58074,7739,351.75,11/05/2024
58075,707,96.44,20/04/2024
58076,6580,95.22,10/02/2024
58077,6436,31.64,23/04/2024
58078,7917,236.4,13/06/2024
58079,2221,392.83,12/01/2024
58080,2753,265.94,11/08/2024
58081,2997,36.5,04/06/2024
58082,9438,157.67,31/03/2024
58083,4833,337.05,09/01/2024
58084,8282,27.72,17/01/2024
58085,6429,449.66,04/09/2024
58086,636,54.14,02/02/2024
58087,7152,286.97,20/09/2024
58088,6560,272.93,27/08/2024
58089,4942,72.72,04/01/2024
58090,3906,404.05,09/09/2024
58091,7589,371.63,20/06/2024
58092,6898,311.16,01/03/2024
58093,2383,124.24,08/04/2024
58094,8376,320.64,10/09/2024
58095,1841,304.77,24/07/2024
58096,3968,257.04,14/03/2024
58097,1873,267.13,01/03/2024
58098,4394,385.43,18/03/2024
58099,1231,399.98,31/01/2024
58100,471,408.64,19/07/2024
58101,8294,158.89,29/01/2024
58102,2098,348.61,20/05/2024
58103,676,34.43,02/04/2024
58104,554,158.14,15/09/2024
58105,6457,424.51,10/03/2024
58106,1303,28.85,30/08/2024
58107,2850,185.22,03/02/2024
58108,5906,89.84,12/01/2024
58109,9124,273.66,09/06/2024
58110,4100,386.82,25/06/2024
58111,4665,46.89,24/02/2024
58112,6735,227.45,20/09/2024
58113,1590,388.21,01/04/2024
58114,6493,329.75,22/02/2024
58115,8455,496.76,05/07/2024
58116,5626,422.19,17/07/2024
58117,9869,433.37,15/06/2024
58118,1865,305.76,03/02/2024
58119,9719,26.13,21/08/2024
58120,1998,136.9,09/06/2024
58121,915,465.39,08/09/2024
58122,8633,439.11,09/08/2024
58123,6032,29.87,03/05/2024
58124,9162,450.74,18/06/2024
58125,9782,304.3,10/03/2024
58126,3489,305.36,31/08/2024
58127,9454,429.02,07/02/2024
58128,4144,176.57,07/04/2024
58129,8904,203.55,21/04/2024
58130,4988,168.78,17/06/2024
58131,7780,245.52,17/02/2024
58132,6583,211.53,12/01/2024
58133,3353,127.55,11/04/2024
58134,2205,171.7,29/06/2024
58135,6044,200.08,21/08/2024
58136,3628,116.36,13/06/2024
58137,9729,323.04,31/05/2024
58138,6170,95.83,15/04/2024
58139,1967,271.26,02/02/2024
58140,6464,493.69,13/07/2024
58141,1538,229.05,13/08/2024
58142,3506,164.31,06/01/2024
58143,3855,200.46,25/01/2024
58144,8015,331.76,02/02/2024
58145,3882,98.19,04/09/2024
58146,9834,271.67,27/08/2024
58147,1235,27.26,13/07/2024
58148,5075,355.71,20/07/2024
58149,480,301.35,19/03/2024
58150,9742,28.32,07/02/2024
58151,5383,447.03,27/02/2024
58152,6641,411.03,18/03/2024
58153,9084,265.39,16/07/2024
58154,1675,283.48,23/01/2024
58155,9157,265.89,11/07/2024
58156,7581,453.43,30/08/2024
58157,1534,475.62,08/08/2024
58158,5414,286.51,12/08/2024
58159,9239,49.21,02/08/2024
58160,8233,362.43,16/03/2024
58161,3489,487.37,05/03/2024
58162,8572,300.15,11/06/2024
58163,1697,355.57,22/07/2024
58164,4647,295.57,07/03/2024
58165,3669,69.14,13/03/2024
58166,9891,9.75,09/01/2024
58167,181,21.91,09/01/2024
58168,3710,59.92,09/07/2024
58169,7457,182.94,15/02/2024
58170,8261,73.24,14/06/2024
58171,3732,350.25,09/05/2024
58172,9860,388.45,05/04/2024
58173,7400,211.66,18/08/2024
58174,3599,499.51,07/09/2024
58175,6923,110.01,03/01/2024
58176,9971,383.58,30/01/2024
58177,3967,86.3,20/03/2024
58178,6866,296.81,07/02/2024
58179,1509,223.58,17/07/2024
58180,3639,498.87,08/08/2024
58181,5874,242.89,04/06/2024
58182,3440,238.99,01/09/2024
58183,6092,26.3,22/01/2024
58184,8266,91.31,14/06/2024
58185,7826,176.27,23/07/2024
58186,5420,47.34,18/07/2024
58187,4473,486.43,15/02/2024
58188,5750,436.47,07/02/2024
58189,8086,433.6,19/03/2024
58190,6750,395.85,13/07/2024
58191,6251,10.48,27/01/2024
58192,4450,224.64,28/06/2024
58193,4481,231.25,03/06/2024
58194,5489,138.52,31/05/2024
58195,3886,350.28,28/08/2024
58196,6954,104.1,25/03/2024
58197,672,414.79,28/02/2024
58198,1240,105.97,24/04/2024
58199,5476,44.23,18/03/2024
58200,7014,359.42,29/01/2024
58201,4765,364.42,15/02/2024
58202,5553,186.51,12/03/2024
58203,5971,187.87,02/08/2024
58204,4513,384.25,25/07/2024
58205,3710,38.29,11/01/2024
58206,2971,349.8,22/07/2024
58207,6493,418.46,27/08/2024
58208,5997,395.92,19/08/2024
58209,6225,124.42,26/08/2024
58210,5703,404,18/04/2024
58211,9705,116.89,09/09/2024
58212,4538,442.76,21/06/2024
58213,8269,69.24,11/07/2024
58214,6937,62.8,05/07/2024
58215,5032,284.16,09/01/2024
58216,9965,339.96,13/02/2024
58217,9886,401.17,09/07/2024
58218,9777,456.25,25/04/2024
58219,6160,52.76,16/02/2024
58220,1884,143.74,09/05/2024
58221,466,403.6,10/03/2024
58222,681,408.35,14/05/2024
58223,2515,222.44,10/09/2024
58224,7275,374.2,22/08/2024
58225,426,138.21,04/06/2024
58226,4816,230.76,03/09/2024
58227,7827,330.09,02/07/2024
58228,7984,341.71,31/07/2024
58229,267,460.33,11/08/2024
58230,5194,170.58,08/08/2024
58231,5229,291.38,14/01/2024
58232,4155,168.47,09/05/2024
58233,1569,467.62,20/04/2024
58234,4783,54.3,26/02/2024
58235,7670,88.82,13/01/2024
58236,6794,130.71,22/05/2024
58237,2416,337.09,15/04/2024
58238,8891,195.79,02/02/2024
58239,5612,463.15,21/05/2024
58240,4993,425.97,07/09/2024
58241,300,350.42,17/08/2024
58242,8625,337.18,05/07/2024
58243,9018,252.62,04/02/2024
58244,9308,262.58,10/07/2024
58245,3906,442.5,07/06/2024
58246,6273,129.9,25/04/2024
58247,6255,101.96,05/08/2024
58248,6518,146.2,06/01/2024
58249,2622,395.95,28/08/2024
58250,6387,466.01,26/04/2024
58251,5750,387.44,15/07/2024
58252,4478,26.34,11/08/2024
58253,2921,130.53,29/08/2024
58254,61,87.24,25/05/2024
58255,8940,176.75,07/02/2024
58256,5763,402.19,22/06/2024
58257,4480,243.95,06/07/2024
58258,1345,412.61,03/08/2024
58259,9945,69.33,20/09/2024
58260,8700,262.86,20/06/2024
58261,4379,339.81,08/02/2024
58262,6550,391.04,25/03/2024
58263,5020,448.92,28/03/2024
58264,8186,170.15,03/07/2024
58265,5392,463.27,04/09/2024
58266,367,431.42,23/01/2024
58267,9100,423.8,04/06/2024
58268,1126,296.9,02/07/2024
58269,6109,52.95,02/07/2024
58270,4023,184.26,23/01/2024
58271,5195,285.63,03/08/2024
58272,7157,288.07,23/05/2024
58273,6015,225.34,21/01/2024
58274,3409,85.39,18/08/2024
58275,8972,472.1,08/07/2024
58276,4739,416.99,24/01/2024
58277,1192,356.55,07/01/2024
58278,2587,275.69,03/01/2024
58279,1839,217.15,23/02/2024
58280,6195,434.56,02/06/2024
58281,1328,206.28,20/03/2024
58282,5049,75.81,06/04/2024
58283,3253,58.03,29/02/2024
58284,6297,458.9,11/05/2024
58285,4089,123.62,04/07/2024
58286,8164,250.42,19/01/2024
58287,8282,430.67,01/09/2024
58288,7584,18.95,30/07/2024
58289,2833,343.74,11/03/2024
58290,7769,452.16,02/02/2024
58291,4683,337.19,25/04/2024
58292,6029,151.69,25/05/2024
58293,682,122.35,16/08/2024
58294,4019,222.03,24/06/2024
58295,4963,224.52,06/03/2024
58296,1427,75.84,04/07/2024
58297,7181,497.82,11/03/2024
58298,1183,437.37,20/03/2024
58299,9699,143.8,08/08/2024
58300,3504,12.38,06/05/2024
58301,6582,249.58,11/06/2024
58302,8842,487.67,03/09/2024
58303,4061,92.03,29/07/2024
58304,3804,123.39,12/08/2024
58305,47,86.25,14/08/2024
58306,6507,475.07,19/09/2024
58307,435,310.88,22/06/2024
58308,7857,114.69,17/04/2024
58309,1568,59.86,12/01/2024
58310,3094,364.62,17/06/2024
58311,6131,448.15,04/04/2024
58312,6888,156.09,11/08/2024
58313,5814,109.86,21/02/2024
58314,270,243.69,08/06/2024
58315,9520,494.77,23/07/2024
58316,3431,237.76,14/02/2024
58317,8765,26.66,07/02/2024
58318,3823,51.39,06/03/2024
58319,3265,246.09,24/01/2024
58320,8570,420.8,20/05/2024
58321,1486,482.91,30/06/2024
58322,4886,166.52,05/05/2024
58323,3407,206.75,22/05/2024
58324,7759,279.35,05/01/2024
58325,6655,37.11,02/05/2024
58326,3871,134.01,06/05/2024
58327,8337,236.47,12/05/2024
58328,4258,469.29,17/09/2024
58329,4952,160.65,13/05/2024
58330,9423,211.47,17/06/2024
58331,4421,465.69,13/06/2024
58332,113,382.99,07/03/2024
58333,7998,324.51,19/08/2024
58334,1143,311.78,24/08/2024
58335,363,41.49,08/02/2024
58336,2167,338.68,09/09/2024
58337,2177,420.81,05/06/2024
58338,4946,305.64,30/06/2024
58339,8676,468.04,30/06/2024
58340,4894,495.03,15/03/2024
58341,3678,200.25,08/01/2024
58342,2851,132.52,13/03/2024
58343,7920,496.61,12/01/2024
58344,2192,140.72,03/02/2024
58345,1826,176.1,28/03/2024
58346,8277,113.92,02/02/2024
58347,7701,175.6,08/07/2024
58348,6481,349.41,16/05/2024
58349,3126,224.22,29/04/2024
58350,2259,100.89,25/08/2024
58351,3967,177.43,04/08/2024
58352,2955,388.97,07/05/2024
58353,1421,208.44,07/02/2024
58354,6780,23.81,18/08/2024
58355,4892,24.52,22/07/2024
58356,7233,367.28,24/02/2024
58357,120,135.8,22/09/2024
58358,2210,57.24,27/07/2024
58359,508,30.66,03/02/2024
58360,7202,106.13,27/04/2024
