transaction_id,user_id,amount,transaction_date
54799,3206,70.86,2024-06-08
54800,1993,186.95,2024-01-31
54801,66,495.08,2024-02-07
54802,7855,475.47,2024-05-30
54803,3908,273.13,2024-01-01
54804,6532,15.64,2024-04-29
54805,7661,316.93,2024-06-21
54806,3810,48.97,2024-02-25
54807,8438,179.67,2024-04-29
54808,4354,197.16,2024-09-12
54809,8803,424.75,2024-04-21
54810,2534,17.67,2024-01-29
54811,3284,259.13,2024-09-13
54812,7899,458.99,2024-07-09
54813,8508,42.89,2024-05-14
54814,1163,324.33,2024-09-12
54815,525,247.79,2024-08-02
54816,3112,337.77,2024-03-16
54817,1670,8.41,2024-02-20
54818,2591,34.35,2024-05-09
54819,1798,277.23,2024-08-10
54820,9351,431.71,2024-05-27
54821,2033,161.83,2024-01-13
54822,725,472.02,2024-07-09
54823,1865,478.84,2024-05-24
54824,4548,76.81,2024-08-08
54825,9937,10.87,2024-08-19
54826,4004,259.72,2024-02-22
54827,8585,205.84,2024-07-18
54828,5358,114.81,2024-01-28
54829,1456,422.81,2024-01-09
54830,679,44.24,2024-04-04
54831,1957,70.45,2024-03-04
54832,9771,65.22,2024-01-07
54833,5977,285.24,2024-08-14
54834,3235,332.72,2024-07-26
54835,4848,301.25,2024-06-07
54836,184,487.98,2024-07-19
54837,1270,43.49,2024-03-16
54838,8012,170.38,2024-08-25
54839,5192,325.86,2024-06-14
54840,3351,397.49,2024-07-19
54841,8963,226.94,2024-09-14
54842,661,50.55,2024-02-27
54843,3925,365.1,2024-07-05
54844,8158,438.33,2024-03-31
54845,1601,286.88,2024-02-26
54846,8155,456.54,2024-04-11
54847,7419,466.7,2024-07-30
54848,2233,238.85,2024-03-04
54849,5083,201.85,2024-02-25
54850,7952,227.26,2024-09-14
54851,8794,147.67,2024-03-06
54852,7545,78.49,2024-01-02
54853,8827,95.18,2024-08-01
54854,5796,62.81,2024-08-12
54855,3851,376.37,2024-05-06
54856,831,22.94,2024-05-02
54857,5924,168.26,2024-03-04
54858,1972,255.89,2024-01-02
54859,9451,495.63,2024-03-19
54860,4998,403.3,2024-08-31
54861,1989,227.33,2024-06-29
54862,6456,280.49,2024-08-27
54863,3958,420.17,2024-05-13
54864,3643,423.72,2024-08-08
54865,9703,453.2,2024-04-29
54866,9019,222.67,2024-04-16
54867,6313,409.83,2024-08-31
54868,1013,416.24,2024-02-09
54869,9965,415.45,2024-07-04
54870,6240,397.64,2024-07-25
54871,1920,451.7,2024-06-29
54872,2901,61.52,2024-04-18
54873,1568,29.85,2024-01-18
54874,3487,47.86,2024-02-19
54875,8002,413.97,2024-05-12
54876,2735,155.79,2024-07-22
54877,7044,361.86,2024-01-10
54878,3504,414.59,2024-03-24
54879,4220,110.02,2024-08-27
54880,5151,298.96,2024-01-03
54881,162,287.9,2024-04-05
54882,3448,120.42,2024-05-30
54883,2004,289.74,2024-02-16
54884,7885,392.18,2024-04-30
54885,1660,359.59,2024-04-25
54886,5412,463.13,2024-08-16
54887,6967,101.57,2024-08-12
54888,6951,443.1,2024-01-02
54889,3450,7.28,2024-04-23
54890,4868,20.59,2024-08-30
54891,3708,192.7,2024-08-03
54892,9051,270.45,2024-08-17
54893,724,426.92,2024-06-29
54894,7477,77.32,2024-04-06
54895,3606,9.12,2024-01-07
54896,2034,308.62,2024-09-07
54897,2485,56.36,2024-04-29
54898,5528,427.94,2024-05-01
54899,854,32.68,2024-06-11
54900,9552,169.77,2024-09-06
54901,8781,227.68,2024-05-22
54902,6731,265.35,2024-01-22
54903,4435,165.23,2024-07-01
54904,3547,153.04,2024-04-25
54905,5699,373.31,2024-03-04
54906,4099,262.12,2024-01-26
54907,6538,344.71,2024-06-01
54908,3600,465.61,2024-09-16
54909,360,357.59,2024-04-13
54910,260,191.21,2024-07-05
54911,8790,398.93,2024-07-11
54912,2488,451.39,2024-07-27
54913,1323,185.8,2024-04-27
54914,9224,364.84,2024-05-30
54915,3990,15.89,2024-06-09
54916,7442,116.75,2024-08-31
54917,2252,420.13,2024-01-15
54918,8221,22.02,2024-04-30
54919,2444,28.85,2024-08-28
54920,8167,173.61,2024-09-12
54921,2308,76.88,2024-03-19
54922,9310,181.33,2024-08-22
54923,3393,142.36,2024-03-29
54924,2769,407.3,2024-03-29
54925,8430,362.88,2024-06-15
54926,8636,316.81,2024-05-26
54927,8009,467.54,2024-04-25
54928,7910,372.13,2024-08-31
54929,7441,471.72,2024-06-27
54930,3288,333.84,2024-08-09
54931,9957,116.26,2024-06-27
54932,665,119.09,2024-04-12
54933,1021,247.55,2024-03-07
54934,7170,53.48,2024-05-29
54935,642,75.68,2024-06-24
54936,4455,409.23,2024-01-07
54937,8505,272.66,2024-03-10
54938,6484,9.54,2024-08-02
54939,6941,212.92,2024-05-06
54940,6007,311.46,2024-08-15
54941,6164,393.85,2024-07-28
54942,4392,130.91,2024-04-23
54943,954,57.8,2024-01-25
54944,5726,398.14,2024-03-21
54945,9230,51.39,2024-04-16
54946,2397,264.31,2024-08-06
54947,7632,37.17,2024-03-07
54948,6313,482.11,2024-04-07
54949,7592,395.33,2024-05-14
54950,1692,11.32,2024-01-27
54951,3574,273.34,2024-01-20
54952,7154,97.05,2024-03-26
54953,4433,53.64,2024-08-10
54954,3692,105.02,2024-03-09
54955,4090,457.95,2024-02-26
54956,329,348.83,2024-05-25
54957,9605,187.48,2024-02-19
54958,1964,250.94,2024-02-13
54959,3038,27.21,2024-09-09
54960,2273,197.93,2024-09-02
54961,8770,419.93,2024-09-09
54962,5061,48.72,2024-02-26
54963,4477,126.17,2024-08-30
54964,5832,122.71,2024-01-13
54965,4996,404.08,2024-08-14
54966,9165,125.54,2024-04-07
54967,3899,152.48,2024-03-05
54968,103,73.68,2024-01-31
54969,8476,413.69,2024-07-15
54970,8609,157.56,2024-04-06
54971,9494,498.65,2024-01-26
54972,9440,365.54,2024-09-01
54973,7991,405.93,2024-05-05
54974,644,59.9,2024-03-06
54975,3357,200.55,2024-05-06
54976,1830,209.77,2024-06-30
54977,2417,65.19,2024-03-08
54978,7186,110.16,2024-02-21
54979,6429,213.27,2024-05-21
54980,4518,34.08,2024-07-11
54981,4708,411.1,2024-09-08
54982,7676,55.09,2024-05-04
54983,566,338.89,2024-08-04
54984,9221,237.73,2024-06-20
54985,5138,17.27,2024-06-01
54986,9287,174.77,2024-04-30
54987,178,401.23,2024-09-05
54988,925,173.14,2024-04-24
54989,4088,10.5,2024-07-20
54990,7880,224.35,2024-05-26
54991,9710,392.26,2024-05-19
54992,5332,376.54,2024-02-19
54993,3861,461.28,2024-01-13
54994,8078,111.33,2024-01-25
54995,1053,380.25,2024-05-25
54996,4473,193.47,2024-05-21
54997,4356,375.81,2024-05-07
54998,1303,98.33,2024-07-13
54999,7384,409.83,2024-07-21
55000,6368,74.42,2024-02-01
55001,8983,131.4,2024-08-01
55002,9533,294.03,2024-08-20
55003,7388,105.99,2024-07-12
55004,1727,175.94,2024-03-15
55005,4285,37.78,2024-07-21
55006,9917,201.64,2024-02-29
55007,3370,257.29,2024-05-26
55008,4869,313.97,2024-02-13
55009,8241,464.11,2024-07-29
55010,3776,117.04,2024-07-06
55011,4431,203.24,2024-06-15
55012,8064,297.58,2024-08-26
55013,673,361.77,2024-01-09
55014,4927,288.85,2024-04-19
55015,480,378.22,2024-01-24
55016,5909,219.91,2024-04-22
55017,3712,143.35,2024-04-16
55018,7463,171.35,2024-02-27
55019,8792,253.15,2024-03-04
55020,91,306.09,2024-03-02
55021,5691,99.82,2024-01-29
55022,4844,7.76,2024-09-18
55023,4084,199.76,2024-02-10
55024,3940,169.01,2024-07-25
55025,5991,392.81,2024-08-08
55026,1049,448.17,2024-05-24
55027,2664,126.42,2024-01-12
55028,1179,326.98,2024-08-03
55029,7236,411.48,2024-09-03
55030,5831,173.54,2024-03-30
55031,7949,274.11,2024-04-01
55032,9846,86.05,2024-03-01
55033,2630,201.43,2024-07-30
55034,1966,415.96,2024-08-04
55035,1460,88.53,2024-04-25
55036,3317,12.98,2024-01-27
55037,4791,85.7,2024-03-31
55038,2215,266.26,2024-08-05
55039,4344,188.89,2024-01-03
55040,9414,44.3,2024-01-03
55041,9979,90.06,2024-09-02
55042,835,231.31,2024-07-03
55043,6908,419.84,2024-02-25
55044,1888,314.45,2024-02-03
55045,5409,498.74,2024-09-14
55046,8289,279.49,2024-03-02
55047,7540,120.24,2024-03-09
55048,1181,131.47,2024-03-27
55049,6909,133.88,2024-02-24
55050,9767,256.68,2024-08-14
55051,6606,70.18,2024-05-30
55052,3159,408.02,2024-02-16
55053,1960,498.98,2024-02-06
55054,8824,448.21,2024-04-08
55055,3345,332.65,2024-01-19
55056,8812,288.26,2024-02-18
55057,4453,69.13,2024-03-31
55058,1224,56.7,2024-03-30
55059,5308,461.08,2024-04-15
55060,5077,455.58,2024-01-30
55061,5773,413.6,2024-07-06
55062,9077,263.25,2024-05-25
55063,4718,405.26,2024-02-03
55064,3870,490.85,2024-05-13
55065,4583,381.74,2024-07-19
55066,3264,479.11,2024-03-23
55067,8894,259.24,2024-02-18
55068,331,308.72,2024-01-09
55069,2836,250.3,2024-01-05
55070,7240,203.46,2024-05-30
55071,6673,355.33,2024-03-31
55072,8304,112.31,2024-08-28
55073,8305,126.57,2024-06-13
55074,7044,77.77,2024-05-13
55075,2520,27.04,2024-01-29
55076,1913,470.9,2024-01-03
55077,9569,437.31,2024-05-01
55078,7134,244.28,2024-05-30
55079,10,103.98,2024-02-08
55080,7211,73.19,2024-06-26
55081,415,327.46,2024-06-24
55082,9478,384.11,2024-08-20
55083,4687,203.7,2024-07-12
55084,4615,233.61,2024-07-07
55085,7905,42.42,2024-02-13
55086,5491,378.19,2024-03-29
55087,4538,477.49,2024-02-27
55088,8659,162.75,2024-02-29
55089,1726,28.23,2024-08-31
55090,2445,233.95,2024-04-09
55091,4680,218.91,2024-09-08
55092,8579,282.68,2024-02-18
55093,5354,189.18,2024-05-08
55094,9543,254.02,2024-02-10
55095,7510,464.28,2024-04-03
55096,3971,127.92,2024-08-23
55097,4087,16.62,2024-08-10
55098,1755,142.81,2024-09-15
55099,4959,89.17,2024-01-13
55100,9321,257.0,2024-09-11
55101,8734,69.31,2024-06-26
55102,8991,385.59,2024-07-03
55103,6803,351.6,2024-08-01
55104,5034,5.42,2024-05-15
55105,4157,172.82,2024-07-22
55106,7636,405.22,2024-04-16
55107,3931,78.07,2024-05-22
55108,84,144.65,2024-02-11
55109,3067,210.85,2024-01-07
55110,8669,407.29,2024-01-10
55111,294,466.01,2024-07-13
55112,7546,276.7,2024-01-09
55113,1998,101.42,2024-03-31
55114,9604,185.9,2024-09-16
55115,4927,198.02,2024-05-27
55116,8191,238.01,2024-02-02
55117,6538,215.03,2024-06-23
55118,4124,161.52,2024-02-21
55119,9738,406.24,2024-09-05
55120,2557,126.2,2024-09-01
55121,6317,483.13,2024-01-11
55122,7535,376.14,2024-07-21
55123,4221,437.32,2024-05-01
55124,7831,493.71,2024-08-11
55125,1580,281.21,2024-03-13
55126,832,101.02,2024-08-29
55127,1587,20.71,2024-09-04
55128,8693,150.95,2024-05-27
55129,7597,432.36,2024-09-03
55130,8327,27.61,2024-08-06
55131,982,78.99,2024-04-12
55132,6575,345.68,2024-05-09
55133,1259,285.09,2024-09-17
55134,2359,212.02,2024-04-12
55135,1303,252.43,2024-05-28
55136,6576,377.15,2024-09-14
55137,5449,40.44,2024-09-09
55138,2091,218.8,2024-03-12
55139,2513,379.01,2024-07-09
55140,6233,378.52,2024-07-17
55141,5219,114.61,2024-04-26
55142,3884,59.18,2024-03-10
55143,8815,65.29,2024-04-24
55144,1277,208.31,2024-07-23
55145,6768,408.97,2024-08-13
55146,8954,10.87,2024-04-23
55147,5590,486.78,2024-07-24
55148,9237,477.54,2024-08-13
55149,2204,40.18,2024-01-13
55150,4893,327.92,2024-05-03
55151,5557,7.08,2024-05-08
55152,7752,346.28,2024-06-10
55153,5608,405.66,2024-08-19
55154,5536,189.89,2024-08-09
55155,7323,144.48,2024-03-31
55156,7248,15.88,2024-07-09
55157,3017,380.25,2024-08-09
55158,6359,191.17,2024-05-10
55159,9696,197.55,2024-05-13
55160,4137,202.57,2024-05-12
55161,1161,322.69,2024-08-14
55162,482,438.32,2024-01-07
55163,2012,70.59,2024-06-27
55164,7819,135.12,2024-08-31
55165,6351,213.17,2024-01-29
55166,1500,384.45,2024-07-15
55167,4561,177.62,2024-03-28
55168,5222,261.14,2024-01-05
55169,2793,224.9,2024-09-18
55170,6693,323.11,2024-07-15
55171,1908,416.88,2024-04-22
55172,4714,56.8,2024-08-15
55173,7188,417.85,2024-04-13
55174,182,272.96,2024-04-05
55175,474,334.82,2024-07-17
55176,7748,148.17,2024-01-09
55177,5984,387.56,2024-08-16
55178,6822,289.6,2024-07-10
55179,9591,337.02,2024-05-31
55180,5759,463.69,2024-06-26
55181,6654,129.11,2024-05-25
55182,9214,332.11,2024-09-21
55183,8025,196.2,2024-02-14
55184,489,233.3,2024-04-13
55185,2302,100.42,2024-03-03
55186,3665,383.51,2024-01-03
55187,9756,27.71,2024-08-07
55188,1025,346.16,2024-06-19
55189,8815,223.94,2024-06-24
55190,1433,336.18,2024-06-11
55191,5530,348.15,2024-01-26
55192,4628,256.45,2024-03-12
55193,1400,340.41,2024-08-25
55194,1764,464.42,2024-05-09
55195,2082,498.4,2024-05-05
55196,3700,48.66,2024-08-30
55197,3908,173.88,2024-08-12
55198,7894,246.05,2024-09-02
55199,3865,197.64,2024-09-09
55200,7757,263.28,2024-06-27
55201,9014,41.16,2024-03-27
55202,2144,198.66,2024-08-06
55203,3351,435.71,2024-04-05
55204,3050,160.63,2024-07-29
55205,6660,334.35,2024-09-15
55206,6664,260.16,2024-02-24
55207,7401,362.9,2024-09-20
55208,5411,15.85,2024-08-29
55209,8878,329.58,2024-05-03
55210,9153,469.64,2024-03-10
55211,3299,221.04,2024-03-31
55212,2490,222.07,2024-02-02
55213,4617,175.86,2024-02-08
55214,6274,241.88,2024-06-03
55215,1045,348.73,2024-06-21
55216,608,7.58,2024-07-26
55217,8273,56.69,2024-06-04
55218,7447,157.47,2024-01-09
55219,506,328.37,2024-04-02
55220,4664,144.71,2024-06-16
55221,7238,242.24,2024-07-11
55222,3692,207.08,2024-07-05
55223,2583,310.79,2024-07-15
55224,5598,454.69,2024-06-02
55225,2021,470.73,2024-02-29
55226,236,186.28,2024-05-30
55227,5140,181.04,2024-06-06
55228,424,317.7,2024-07-09
55229,7978,457.2,2024-08-12
55230,7907,140.49,2024-03-25
55231,5435,494.78,2024-09-07
55232,7672,342.62,2024-04-13
55233,5182,49.74,2024-07-16
55234,8950,282.1,2024-02-15
55235,5981,228.87,2024-04-26
55236,3279,93.01,2024-05-21
55237,5170,16.46,2024-06-12
55238,5760,172.25,2024-07-09
55239,3131,484.39,2024-06-15
55240,1686,433.01,2024-05-21
55241,9520,371.29,2024-07-12
55242,3525,141.92,2024-01-27
55243,8623,341.51,2024-09-18
55244,9319,265.61,2024-05-08
55245,1776,124.16,2024-03-02
55246,924,446.33,2024-01-18
55247,5422,363.54,2024-04-02
55248,9544,177.54,2024-06-05
55249,1403,74.9,2024-09-11
55250,7399,222.48,2024-06-13
55251,4503,466.08,2024-08-04
55252,6291,344.8,2024-09-17
55253,6773,220.69,2024-02-06
55254,2728,310.82,2024-07-22
55255,2857,311.11,2024-05-19
55256,1347,325.88,2024-07-17
55257,8718,204.17,2024-05-08
55258,982,384.54,2024-05-03
55259,324,113.24,2024-03-24
55260,1225,301.91,2024-07-23
55261,2573,423.08,2024-07-24
55262,8948,49.13,2024-09-21
55263,7022,108.44,2024-03-21
55264,168,285.0,2024-06-27
55265,6254,90.36,2024-08-18
55266,3937,373.9,2024-05-21
55267,8277,326.35,2024-08-25
55268,1447,401.35,2024-01-14
55269,3425,352.06,2024-07-02
55270,3613,427.86,2024-04-21
55271,9174,471.48,2024-03-19
55272,6225,90.75,2024-07-21
55273,5340,288.59,2024-07-20
55274,7751,258.11,2024-09-22
55275,6530,273.97,2024-08-28
55276,5172,348.27,2024-09-05
55277,2945,337.65,2024-05-07
55278,6868,255.0,2024-02-27
55279,3239,348.63,2024-04-27
55280,8334,251.37,2024-05-28
55281,7496,453.57,2024-08-27
55282,9417,292.08,2024-04-13
55283,2920,328.96,2024-01-16
55284,2061,432.21,2024-07-12
55285,3019,139.03,2024-07-06
55286,1000,465.23,2024-01-31
55287,9699,248.62,2024-09-16
55288,1065,393.58,2024-04-21
55289,6640,378.61,2024-09-21
55290,9833,176.42,2024-05-10
55291,7071,353.44,2024-09-22
55292,6960,170.76,2024-07-09
55293,5632,214.24,2024-09-02
55294,9519,238.3,2024-07-04
55295,2142,151.42,2024-04-17
55296,32,78.22,2024-07-27
55297,5422,186.92,2024-02-24
55298,2431,326.88,2024-01-01
55299,5667,218.46,2024-07-11
55300,6241,481.05,2024-06-02
55301,1800,450.33,2024-06-09
55302,8119,120.01,2024-01-29
55303,7043,416.29,2024-05-13
55304,6364,185.47,2024-06-02
55305,9091,319.88,2024-02-03
55306,7405,457.92,2024-07-21
55307,3067,449.18,2024-09-07
55308,8122,478.49,2024-01-23
55309,7025,316.41,2024-05-29
55310,3715,357.67,2024-06-28
55311,2443,28.65,2024-03-24
55312,8013,246.71,2024-06-28
55313,8645,447.93,2024-04-30
55314,9803,97.31,2024-06-17
55315,5889,436.45,2024-06-23
55316,9355,124.04,2024-04-25
55317,8675,249.44,2024-07-13
55318,7348,40.63,2024-05-13
55319,8312,148.08,2024-08-28
55320,7166,95.79,2024-07-14
55321,9056,83.1,2024-06-30
55322,4294,243.72,2024-01-13
55323,9274,214.65,2024-05-24
55324,7412,187.31,2024-08-23
55325,8951,372.55,2024-07-01
55326,3402,290.54,2024-04-24
55327,5349,84.14,2024-07-26
55328,4117,229.5,2024-06-20
55329,5468,485.1,2024-06-20
55330,8165,402.36,2024-04-04
55331,8797,443.5,2024-08-22
55332,5663,341.67,2024-08-07
55333,80,155.57,2024-07-26
55334,8763,87.23,2024-03-22
55335,6151,20.78,2024-02-28
55336,9756,162.44,2024-08-30
55337,6418,105.68,2024-03-17
55338,4256,343.8,2024-02-20
55339,1845,376.99,2024-06-18
55340,6988,28.42,2024-05-08
55341,8386,114.79,2024-02-26
55342,8854,103.82,2024-07-11
55343,5084,22.79,2024-02-07
55344,4023,196.73,2024-06-13
55345,463,9.59,2024-05-25
55346,4649,153.36,2024-04-05
55347,8541,274.83,2024-03-10
55348,2239,346.17,2024-09-21
55349,2470,142.48,2024-02-26
55350,89,156.46,2024-08-21
55351,3115,235.95,2024-06-07
55352,2944,49.49,2024-06-05
55353,6839,94.61,2024-04-29
55354,552,400.87,2024-05-31
55355,6089,369.25,2024-02-08
55356,450,24.62,2024-04-28
55357,8833,40.36,2024-03-12
55358,7459,211.23,2024-07-26
55359,7237,204.71,2024-05-18
55360,8700,288.38,2024-04-07
55361,1450,395.53,2024-04-13
55362,7405,375.25,2024-03-07
55363,7966,231.09,2024-06-26
55364,3436,55.46,2024-05-11
55365,4919,33.39,2024-05-11
55366,3791,244.44,2024-09-19
55367,194,311.85,2024-01-09
55368,2206,243.38,2024-04-03
55369,8898,302.82,2024-07-17
55370,8447,448.66,2024-07-19
55371,8862,241.96,2024-03-17
55372,3374,54.01,2024-04-09
55373,1934,418.04,2024-04-28
55374,3364,76.47,2024-07-23
55375,5751,219.42,2024-05-08
55376,2230,209.09,2024-05-23
55377,9773,269.29,2024-01-12
55378,2359,418.76,2024-02-18
55379,4417,347.58,2024-06-30
55380,8534,74.62,2024-06-29
55381,1823,465.58,2024-01-07
55382,2319,379.08,2024-03-04
55383,4269,450.81,2024-05-25
55384,2377,399.3,2024-04-01
55385,412,240.59,2024-08-21
55386,4897,230.53,2024-06-26
55387,2762,477.92,2024-01-05
55388,2907,264.2,2024-03-10
55389,98,142.34,2024-06-12
55390,2963,75.95,2024-04-04
55391,237,429.38,2024-03-13
55392,8007,118.42,2024-04-13
55393,9909,170.78,2024-08-24
55394,8944,354.77,2024-09-07
55395,4737,111.13,2024-08-25
55396,2034,36.22,2024-05-18
55397,2674,400.29,2024-07-31
55398,2601,67.71,2024-04-01
55399,578,57.99,2024-04-07
55400,2607,191.6,2024-08-21
55401,3647,56.82,2024-01-15
55402,7028,106.12,2024-08-20
55403,5835,42.41,2024-06-10
55404,3441,432.56,2024-09-07
55405,5593,6.41,2024-07-26
55406,6963,333.32,2024-09-02
55407,6687,253.45,2024-02-06
55408,963,212.75,2024-07-30
55409,3080,212.47,2024-09-22
55410,8287,455.97,2024-01-31
55411,5695,251.01,2024-01-15
55412,5630,227.02,2024-07-05
55413,1777,279.78,2024-06-23
55414,3265,433.21,2024-04-15
55415,460,248.99,2024-07-12
55416,3491,82.07,2024-02-23
55417,4202,67.33,2024-08-14
55418,1332,345.8,2024-08-10
55419,1864,226.49,2024-03-23
55420,1412,214.66,2024-07-23
55421,7412,339.59,2024-06-07
55422,4387,219.14,2024-03-24
55423,1670,390.43,2024-02-03
55424,9928,450.46,2024-09-09
55425,6524,226.91,2024-04-01
55426,5851,332.88,2024-07-27
55427,7119,105.0,2024-02-25
55428,8621,305.63,2024-07-18
55429,1263,274.39,2024-02-02
55430,6157,65.34,2024-04-11
55431,2514,6.7,2024-09-01
55432,6406,97.76,2024-07-26
55433,4846,242.71,2024-01-28
55434,5364,421.04,2024-03-20
55435,5715,106.81,2024-01-12
55436,2227,132.56,2024-02-16
55437,9395,336.24,2024-04-11
55438,7111,488.7,2024-01-22
55439,9964,50.13,2024-07-18
55440,6850,320.53,2024-03-31
55441,4171,93.3,2024-07-31
55442,9500,407.73,2024-04-25
55443,8773,49.18,2024-09-02
55444,6757,159.12,2024-08-12
55445,1758,178.64,2024-09-05
55446,9582,278.28,2024-02-17
55447,3328,193.34,2024-07-11
55448,5422,80.44,2024-03-23
55449,3976,38.24,2024-04-13
55450,6121,477.62,2024-02-20
55451,2284,284.36,2024-01-23
55452,4061,331.86,2024-06-01
55453,5519,321.6,2024-06-17
55454,6200,451.98,2024-09-04
55455,9110,214.16,2024-08-13
55456,6343,496.26,2024-02-19
55457,2290,378.91,2024-04-08
55458,4980,173.45,2024-05-18
55459,7818,421.41,2024-01-09
55460,9341,98.16,2024-06-14
55461,2250,392.26,2024-05-28
55462,7498,104.8,2024-07-09
55463,4489,68.3,2024-09-19
55464,838,117.25,2024-08-06
55465,4533,98.03,2024-02-11
55466,9175,431.19,2024-06-03
55467,5779,292.54,2024-05-29
55468,4711,19.47,2024-02-07
55469,4417,234.27,2024-01-06
55470,4846,226.16,2024-05-13
55471,1855,224.21,2024-08-07
55472,5615,499.91,2024-01-18
55473,7669,192.08,2024-04-08
55474,934,473.35,2024-09-09
55475,1044,257.77,2024-07-21
55476,1271,200.17,2024-05-27
55477,2079,328.35,2024-07-07
55478,3691,164.05,2024-04-22
55479,6539,374.78,2024-03-26
55480,9034,46.33,2024-05-08
55481,2358,222.67,2024-05-18
55482,8710,465.15,2024-06-26
55483,5860,269.29,2024-08-11
55484,6035,195.45,2024-03-30
55485,9158,90.45,2024-06-22
55486,5958,171.25,2024-02-08
55487,9614,107.47,2024-01-27
55488,7864,492.07,2024-07-28
55489,5300,204.93,2024-08-01
55490,8973,24.19,2024-03-01
55491,2714,44.41,2024-03-27
55492,3113,419.48,2024-05-15
55493,9820,491.57,2024-05-23
55494,5595,168.72,2024-04-21
55495,4481,168.64,2024-02-27
55496,8680,67.11,2024-09-10
55497,1710,78.0,2024-05-28
55498,8567,264.12,2024-02-24
55499,2815,423.51,2024-02-08
55500,2015,422.57,2024-06-18
55501,3490,99.61,2024-08-22
55502,5444,368.35,2024-06-03
55503,3339,119.45,2024-06-02
55504,8777,440.04,2024-08-17
55505,7886,338.17,2024-02-22
55506,7963,54.39,2024-01-20
55507,5629,361.56,2024-06-12
55508,4857,414.25,2024-05-31
55509,7749,19.6,2024-09-03
55510,6063,118.94,2024-07-04
55511,8560,109.8,2024-07-02
55512,3271,282.04,2024-09-14
55513,3830,162.33,2024-03-03
55514,6009,170.99,2024-01-25
55515,4798,189.6,2024-05-01
55516,7835,241.64,2024-09-16
55517,2486,481.16,2024-02-01
55518,2438,435.02,2024-04-16
55519,5045,331.09,2024-01-19
55520,4775,299.15,2024-01-31
55521,57,115.33,2024-07-19
55522,771,474.01,2024-03-17
55523,882,80.79,2024-03-26
55524,5057,180.27,2024-01-20
55525,9811,144.29,2024-03-06
55526,1034,191.27,2024-01-16
55527,459,209.02,2024-01-20
55528,171,470.02,2024-02-11
55529,9105,247.83,2024-01-20
55530,9022,48.78,2024-03-28
55531,5648,144.79,2024-08-24
55532,6146,114.37,2024-05-29
55533,4168,220.41,2024-02-29
55534,4678,427.8,2024-05-15
55535,777,410.86,2024-02-18
55536,3397,387.69,2024-02-02
55537,655,341.93,2024-09-11
55538,233,201.11,2024-08-30
55539,6335,51.63,2024-04-12
55540,9817,137.59,2024-06-21
55541,2078,135.82,2024-05-30
55542,3671,257.55,2024-02-26
55543,4884,176.81,2024-07-09
55544,5160,291.46,2024-06-08
55545,338,466.05,2024-07-12
55546,4337,14.3,2024-06-28
55547,7760,420.32,2024-08-08
55548,1085,186.64,2024-06-02
55549,9570,279.64,2024-08-05
55550,9523,33.02,2024-08-04
55551,1535,315.84,2024-04-10
55552,6840,25.89,2024-08-26
55553,5143,208.38,2024-04-03
55554,6616,32.96,2024-08-07
55555,6345,289.33,2024-08-11
55556,8297,339.4,2024-01-14
55557,6412,360.44,2024-09-07
55558,4627,170.06,2024-03-08
55559,22,151.61,2024-09-01
55560,4033,245.88,2024-01-25
55561,2597,349.63,2024-09-22
55562,1963,380.23,2024-07-06
55563,2708,373.55,2024-08-11
55564,757,215.39,2024-04-13
55565,8331,431.36,2024-04-17
55566,9691,195.47,2024-02-21
55567,2083,92.42,2024-03-26
55568,863,140.06,2024-02-14
55569,7722,492.84,2024-02-15
55570,8656,377.5,2024-06-28
55571,5928,54.66,2024-06-05
55572,5301,224.35,2024-09-14
55573,8303,174.93,2024-04-07
55574,567,166.88,2024-04-03
55575,744,178.67,2024-01-16
55576,6178,423.19,2024-07-14
55577,3087,248.64,2024-07-30
55578,1221,330.26,2024-09-12
55579,5408,30.67,2024-09-11
55580,2106,207.73,2024-04-05
55581,5766,364.49,2024-02-02
55582,2446,417.55,2024-07-09
55583,6424,414.25,2024-01-07
55584,2360,19.85,2024-08-31
55585,6532,254.81,2024-05-05
55586,6258,356.12,2024-03-18
55587,5357,331.78,2024-03-28
55588,1500,172.03,2024-07-24
55589,7281,199.04,2024-05-03
55590,149,23.52,2024-05-07
55591,6364,191.01,2024-05-18
55592,4700,98.48,2024-04-20
55593,751,322.88,2024-01-12
55594,250,79.84,2024-08-31
55595,624,307.26,2024-06-28
55596,6593,470.51,2024-07-12
55597,9045,469.5,2024-07-06
55598,6681,498.01,2024-01-29
55599,5756,281.13,2024-08-12
55600,5006,488.25,2024-01-21
55601,3486,386.24,2024-01-14
55602,5988,372.31,2024-07-11
55603,1454,168.62,2024-06-10
55604,4770,40.51,2024-08-26
55605,568,422.07,2024-01-19
55606,2196,83.82,2024-06-11
55607,8531,142.41,2024-05-07
55608,5662,313.54,2024-06-21
55609,7918,60.84,2024-07-06
55610,748,295.61,2024-04-21
55611,1217,487.98,2024-06-18
55612,6073,196.0,2024-08-15
55613,5942,101.64,2024-04-20
55614,361,79.11,2024-01-13
55615,2974,406.88,2024-06-08
55616,5558,191.24,2024-05-03
55617,6984,430.12,2024-05-18
55618,7661,275.68,2024-03-23
55619,1764,375.23,2024-09-17
55620,2828,258.39,2024-03-15
55621,2011,261.84,2024-07-03
55622,568,20.88,2024-01-30
55623,9212,176.66,2024-07-01
55624,1837,226.58,2024-09-22
55625,7819,472.23,2024-08-22
